codigo de articulo ;Descripcion;codigo de barras ;Proveedor;Departamento;Categoria;Marca
55345;GALL.HOJALMAR LA LARGUITA 150G;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
56456;GALL.HOJALMAR PALMERAS X150G;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
55663;GALL.HOJALMAR RONDA X150G;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
78233;SNACK HOJALM MATER.SALADO X180;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
55347;SNACK HOJALM.MATER.DULCE X180;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
55343;GALL.HOJALMAR TRIANGULITO 250G;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
55344;GALL.HOJALMAR TRIANGULITO 150G;7,79345E+12;TRUST FOODS SRL;ALMACEN;DESAYUNO;Hojalmar
57089;GIRASOL CONFITERO ELIO X200;7,79805E+12;DON ELIO S.A;ALMACEN;HARINAS;Don Elio
52280;GLADE AC.NAT.REP.FLOR.TWIN PCK;7,79052E+12;Miguel F.Suñe y Cia.s.r.l.;LIMPIEZA;Aromatizantes;GLADE
68913;TUBITO GRANADINA X1L;7,79802E+12;TUBITO S.R.L.;BEBIDAS;3;GENERICO
68902;TUBITO GRANADINA X2.25;7,79802E+12;TUBITO S.R.L.;BEBIDAS;;GENERICO
67307;CAJA ASIENTO CAMION BOMBEROS;7,79818E+12;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67308;CAJA ASIENTO CAMION HELADOS;7,79818E+12;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67309;CAJA ASIENTO CAMION POLICIA;7,79818E+12;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67304;CARTERA GRISI ROSA G9G602;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67305;CONJUNTO HALLOWEN NEGRO G9G325;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67303;CONJUNTO PICNIC AZUL G9G332;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67306;CONJUNTO PLAYA KIWI G9G327;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
71297;MALLAS INFANTILES PARA NIÑAS;0;Generico;EOS;EOS;GRISINO
67302;PULSERAS GRISI PACK FUCCIA;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67301;PULSERAS GRISI PACK VIOLETA;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67311;TITERE BETO DE PELUCHE G9G300;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67312;TITERE CORA DE PELUCHE G9G305;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67313;TITERE EDU DE PELUCHE G9G302;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67314;TITERE PANCHO D/PELUCHE G9G303;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67315;TITERE RAFA DE PELUCHE G9G304;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67316;TITERE ROBERTA PELUCHE G9G301;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
67317;TITERE TOTO DE PELUCHE G9G306;0;PAR-BRAS IMPORT EXPORT S.A.;HOGAR;JUGUETERIA;GRISINO
64798;LIBROS (H) CUENTOS-JUVENILES;7,79222E+12;SOLQUIN EDITORIAL;HOGAR;LIBRERIA;Editorial Solquin
11075;P/H.VUAL EXCEL BCO X4UX30MT;7,79182E+12;Yapur Juan Jose s.a.;LIMPIEZA;PAPELES;VUAL
65321;P/H.VUAL EXCEL BCO 6X30M;7,79182E+12;Yapur Juan Jose s.a.;LIMPIEZA;PAPELES;VUAL
13849;P/H.VUAL ECOLOGICO 6X30M;7,79182E+12;Yapur Juan Jose s.a.;LIMPIEZA;PAPELES;VUAL
11079;P/H.VUAL ECOLOGICO 4UX30M;7,79182E+12;Yapur Juan Jose s.a.;LIMPIEZA;PAPELES;VUAL
60615;ESMALTE COL VERDE PALMEIRA NU;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
53476;EXCELLENCE KERAT 2.0 NGO LUMIN;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
50220;SH.ELVIVE RENUTRICION X400ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
51939;ELVIVE RT5 LECHE BRUSHING X150;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
51940;ELVIVE LECHE P PEINAR REP.TOT.;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
51941;ELVIVE LECHE P/PEINAR LISS INT;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
51942;ELVIVE LECHE P/PEINAR RE-NUTRI;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
53466;SH.ELVIVE RESIS CAIDA ARGIN400;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
53467;AC.ELVIVE RESIS CAIDA ARGIN300;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
53470;CR.TRAT ELVIVE RESIS CAID X350;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
53510;ELVIVE REIS CAIDA ARGININ LOC;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62580;ESMALTE CRECER FORTE BCO ZEN;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
60618;ESM.CRECER FORTE PERF.DE ROSAS;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
62579;CRECER FORTE ROMA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
59582;D-EXP AGE PERFECT JALEA R NOCH;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
53475;D-EXP REVITALIFT DIA8 SPF18;7,50103E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
59013;COLORAMA SUPER COL.VERDE NINJA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
62578;ESM COL SUPER NU ROSA INCRIVEL;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60622;COLORAMA SUPER COL.AZUL BIONIC;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
59012;ESMALTE COL.SUPER LARANJ ELAST;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
56346;AMPOLLA ELVIVE RT5 REPA 1X15ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
56364;AMPOLLA ELVIVE RT5 REPA 3X15ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
56347;SH.ELVIVE LISS INTENSE X400ML;7,50103E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62577;COLORAMA AFRICA VISTA BANANA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
62545;SH.ELVIVE CAIDA RESIS.REN.X200;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56350;AC.ELVIVE NUTRI GLOSS X400ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56351;SH.ELVIVE LISS INTEN.EXTR X400;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62335;SH.ELVIVE RIZOS COLAGENO 200ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56353;SH.ELVIVE RIZO HIDR.COLAG X400;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56354;AC.ELVIVE RIZO HIDR.COLAG X400;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
61380;SH.ELVIVE VOL.CONTR.RENOV.X200;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56355;SH.ELVIVE VOL.CONTR.RENOV.X400;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
61386;AC.ELVIVE VOL.CONTR.RENOV.X200;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56356;AC.ELVIVE VOL.CONTR.RENOV.X400;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
24077;SH.ELVIVE CASPA CONTROL 200ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
58572;ELVIVE CAIDA RESIST CPP 300ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
24472;REVITALIFT TOTAL REP. 50ML CHP;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
59011;ESMALTE COLOR CREM QUADRA.AZUL;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
63193;NUTRISSE COLORISSIMOS 120 COCO;7,50608E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63196;NUTRISSE COLORISSIMOS 554 TABA;7,50608E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63197;NUTRISSE COLORISSIMOS 525 MALV;7,50608E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63198;NUTRISSE COLORISSIMOS 415 TIRA;7,50608E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63199;NUTRISSE COLORISSIMOS 5564 ARA;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63200;NUTRISSE COLORISSIMOS 4460 BOR;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63790;NUTRISSE COLORISSIMOS 10+ONIX;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63201;NUTRISSE COLORISSIMOS 260 RUBI;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
59010;ESMALTE COLOR TURQUIA AYA SOFI;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
59009;ESMALTE COLOR TURQUIA NU OLIVA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
59008;ESMALTE COL.TURQUIA MESQUIT.AZ;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
59007;ESMALTE COLOR TURQUIA CRESCENT;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
58562;CREMA LOREAL D-EXP.HT5 ANTIAR.;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
30542;ELVIVE OLEO EXTRAORD. 100ML CH;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62550;SH.EL VIVE KERALISO BRIL 750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
66860;D-EXP HIDRATOTAL 5 MATIFICANTE;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
59593;HIDRATOTAL 5 BIFASICO;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
56358;SH.ELVIVE RENUTRICION X750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
53761;AC.ELVIVE RENUTRICION X750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56344;SH.ELVIVE CAIDA RESIST X750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56345;AC.ELVIVE CAIDA RESIST X750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
58568;SH.ELVIVE RIZOS COLAGENO 750ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62552;CPP.EL VIVE COLORVIVE 250ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
50221;CR.PEINAR ELVIVE RENUTRIC.X250;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62553;CPP.EL VIVE VOLUME CTROL 250ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
59024;CPP.EL VIVE KERALISO BRI 250ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62554;CPP.EL VIVE CAIDA RESIST.;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
56475;ELVIVE P/PEINAR RIZOS COLAGENO;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62555;CT.EL VIVE CAIDA RESIST 300ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62557;AMPOLLA ELVIVE RT5 TUBO 1X15ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
62558;AMPOLLA ELVIVE RT5 TUBOS 3X15M;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
59006;ESMALTE CHÁ DE MENTA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
62559;ELVIVE KERA-LISO BRILL.LPP 150;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62560;D.EXP BB CREAM 50ML TONO MEDIO;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
53478;D-EXP HT5 LECHE TTP X200ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
53477;HT5 RENO 16 LECHE PSS;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
56473;D-EXP HT5 TONICO PSS X200ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
56469;LOCION LOREAL HIDRA.TOTAL 5;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
56470;HT5 RENO 16 LECHE PNM 200ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
60606;DERMO.EXP-REVIT RENOV.08 OJOS;7,50103E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
62576;COLORAMA BRINCO DE FESTA;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
62332;LAPIZ COLOSSAL KAJAL LIN.BLACK;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;MAYBELLINE
62561;SH.ELVIVE CAIDA RESIS.2EN1.200;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
58573;SH.ELVIVE CAIDA RES. 2-1 400ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62562;AMPOLLA ELVIVE CAIDA RESIST 15;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
63233;AMPOLLA ELVIVE CAIDA RES.3TUBO;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62564;OLEO EXTRAORD JALEA DISC.100ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
63798;EXCELLENCE CALIFORNIANAS N.3X6;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
60584;EXCELLENCE CALIFORNIANAS N.1X6;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
27470;HUEVO CODORNIZ FCO COTUX Nº0;0;Proveedores Varios u Ocasionales;FRUTAS Y VERDURAS;HUEVOS;COTUX
26423;HUEVO CODORNIZ FCO COTUX Nº2;0;Proveedores Varios u Ocasionales;FRUTAS Y VERDURAS;HUEVOS;COTUX
26424;HUEVO CODORNIZ FCO COTUX Nº3;0;Proveedores Varios u Ocasionales;FRUTAS Y VERDURAS;HUEVOS;COTUX
27468;HUEVO CODORNIZ FCO COTUX Nº4;0;Proveedores Varios u Ocasionales;FRUTAS Y VERDURAS;HUEVOS;COTUX
60625;ESMALTE COLORAMA CREM.FAMOSA;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;COLORAMA
60632;ESM.COL.CINT.FAMOSA NU COMPART;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60634;ESM.COL.CINT.FAMOSA NU BFF;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60635;ESM.COL.CINT.FAMOSA NU PRONTOF;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60640;ESM.COL.VEC.FAMOSA NU ME ADD;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60641;ESM.COL.VEC.FAMOSA NU ME AMOOO;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;LOREAL
60585;D-EXP HT5 ANTI-MANCHAS X50ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
60607;DERMO.EXP-REVITALIF FPS 30 MEX;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
63213;NUTRISSE RENO 61 CENTENO;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63219;NUTRISSE RENO 71 ALMENDRA;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63222;NUTRISSE RENO 80 NECTAR;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
59028;CPP.EL VIVE KERALIS 230° 250ML;7,89903E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
62565;SH.ELVIVE RT EXTREME 750ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
69344;DERMO.EXT.REVIT.LASERX3 NIG 50;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
63800;HT5 GEL-CREMA HUMECT.FRESH;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
59491;HUEVO CODORNIZ D/NICOLAS X220G;7,79817E+12;PRYTULUK JORGE V.;FRUTAS Y VERDURAS;HUEVOS;GENERICO
59492;HUEVO CODORNIZ D/NICOLAS X2KG;7,79817E+12;PRYTULUK JORGE V.;FRUTAS Y VERDURAS;HUEVOS;GENERICO
63801;SH.ELV.O.EXTRAORD NUTR U.200;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
63802;SH.ELV.O EXTRAORD.NUTR.U.400;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
64036;AC.ELVIVE EXTRAORD.NUTR.750ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
64038;ELV.O.EXTRAORD.NUTR.AMP.15ML;7,89859E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
20405;HEBILLITAS BABELITO;7,79397E+12;MILENIUM DE Harry Miguel Wulf;PERFUMERIA;CUIDADO DE CABELLO;BABELITO
66850;NUTRISSE RENO 77 CHOCO NUEZ;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
21023;FIJADOR ELNETT NORMAL 190G;7,79003E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELNETT
21022;FIJADOR ELNETT FUERTE 136G;7,79003E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
21024;FIJADOR ELNETT FUERTE 190G;7,79003E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
65156;NUTRISSE RENO 10 EBANO;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63202;NUTRISSE RENO 30 ESPRESSO;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63204;NUTRISSE RENO 40 CAFE-CASTAÑO;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63217;NUTRISSE RENO 67 CHOCOLATE;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
63221;NUTRISSE RENO 73 MIEL;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
66853;AC.ELVIVE FIBRALOGY 200ML;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
66855;AC.ELVIVE FIBRALOGY 750ML;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
66856;CT.ELVIVE FIBRALOGY 300GR;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
66857;CPP.ELVIVE FIBRALOGY 250 ML;7,89971E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
67975;OLEO ELVIVE E/CREMA NUTR.200ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
14896;CHOC.HAVANNETS NEGRO X12U;7,79188E+12;EL HORNERITO S.A.;ALMACEN;GOLOSINAS Y CHOCOLATES;HAVANNA
21550;HUEVO MILKA AVELLANAS;7,6223E+12;ALQUIMIA S.R.L.;ALMACEN;GOLOSINAS Y CHOCOLATES;MILKA
69345;ELVIVE RT5 INSTANT MIRAC.X200M;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;ELVIVE
67976;CREMA HT5 WRINKLE EDAD+35 EXP;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
67977;CREMA HT5 WRINKLE EDAD+45 EXP;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CREMAS-LOCIONES;LOREAL
69346;CREMA HT5 WRINKLR EDAD +55 EXP;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;COSMETICOS;EOS
31977;NUTRISSE ULTRA COBERTURA 50;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
31978;NUTRISSE ULTRA COBERTURA 60;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
67980;SH.ELVIVE OL.EXTR. CURLS 750ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
67984;CPP ELVIVE OL.EXTR. CURLS 250M;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;LOREAL
63229;NUTRISSE ULTRA COBERTURA 20;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
24554;NUTRISSE ULTRA COBERTURA 30;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;NUTRISSE
69347;AC.ELVIVE RT5 ED.LIMIT.X400ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;CUIDADO DE CABELLO;ELVIVE
69348;AGUA MICELAR HT5 RENO 200ML;7,50955E+12;LOREAL ARGENTINA S.A.;PERFUMERIA;MUJERES;EOS
31096;HISOPOS ESTRELLA FAMILY X200U;7,79006E+12;Serenity s.a.;PERFUMERIA;TOCADOR;FAMILY
30174;HOJA BIC DOBLE BORDE ES X5U;7033071022;BIC ARGENTINA S.A.;HOGAR;LIBRERIA;BIC
24010;HUESOS BAJA CARNICERIA X KG;;AGRO GURI  S.A;CARNES;NOVILLITO;EOS
28189;HOJA DE SIERRA DESCARTABLE 305;0;DISTRIBUIDORA 25 de Mayo;CARNES;INSUMOS PRODUCCION..;Insumos Producción
28188;HOJA DE SIERRA DESCARTABLE 350;0;DISTRIBUIDORA 25 de Mayo;CARNES;INSUMOS PRODUCCION..;Insumos Producción
68624;HOTCIOK DESEOS XU;0;Generico;EOS;EOS;GENERICO
30717;HAWAI.T.ZANAHOR.LOC F40 X240;75486033583;MAR S.A;PERFUMERIA;CREMAS-LOCIONES;GENERICO
65588;PLATO POSTRE QUADRATO BLANCO;26102077122;MERCATOR S.A;HOGAR;BAZAR;Mercator
65587;PLATO HONDO QUADRATO BCO;26102838754;MERCATOR S.A;HOGAR;BAZAR;Mercator
