codigo de articulo ;codigo de barras ;Nombre de producto;Departamento;Categoria
72717;;PIMENTON ESPAÑOL ZORAIDA X1KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
72137;0;PIMENTON ESPAÑOL AHUMADO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
72712;8425884000113;PIMENTON ESP.ZORAIDA DCE X75G;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
76335;8681873021655;HOJAS DE PARRA SELVAN X500;FRUTAS Y VERDURAS;HORTALIZAS
63074;63074;CORIANDRO MOLIDO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
78236;78236;ESPINACA EN POLVO MELAR XKG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
6536;;MORRON VERDE X KG;FRUTAS Y VERDURAS;VERDURAS
6519;;MORRON ROJO X KG;FRUTAS Y VERDURAS;VERDURAS
13748;;MORRON AMARILLO X KG;FRUTAS Y VERDURAS;VERDURAS
6522;;ZAPALLO BRASIL XKG;FRUTAS Y VERDURAS;VERDURAS
6523;;ZANAHORIA X KG;FRUTAS Y VERDURAS;VERDURAS
6515;;REPOLLO BLANCO X KG;FRUTAS Y VERDURAS;VERDURAS
6516;;REPOLLO MORADO X KG;FRUTAS Y VERDURAS;VERDURAS
13732;;TOMATE PERITA X KG;FRUTAS Y VERDURAS;VERDURAS
6520;;TOMATE PLATENSE X KG;FRUTAS Y VERDURAS;VERDURAS
13735;;CEBOLLA BLANCA X KG;FRUTAS Y VERDURAS;VERDURAS
13736;;CEBOLLA MORADA X KG;FRUTAS Y VERDURAS;VERDURAS
18713;;LIMON AMARILLO X KG;FRUTAS Y VERDURAS;FRUTAS
53526;;BERRO X KG;FRUTAS Y VERDURAS;VERDURAS
16601;;FRUTILLA X KG;FRUTAS Y VERDURAS;FRUTAS
13751;;PALTA X KG;FRUTAS Y VERDURAS;FRUTAS
67449;7791885001437;AJI MOLIDO MELAR X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
71148;0;ALBAHACA EN HOJAS X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
72145;0;ANIS EN GRANO EL PEONCITO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
67680;;CANELA EN RAMA X KG EL PEONCIT;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
72722;0;PIMENTON EXTR.DULC EL PEON.XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
70035;0;PIMIENTA ROSA ESPEC.PEONC.XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
70034;0;PIMIENTA NEGRA EN GRANO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
70036;0;PIMIENTA VDE.E/GRANO PEONC.XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
55005;55005;HONGOS SECOS EN TROZOS 8X1KG;FRUTAS Y VERDURAS;HORTALIZAS
13756;13756;HONGOS SECOS EN TROZO X KG;FRUTAS Y VERDURAS;HORTALIZAS
65877;65877;COMINO MOLIDO BAVOSI X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
73815;0;POLVO HORNEAR PEONCITO XKILO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
61010;0;CURCUMA EN POLVO BAVOSI XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
63066;;HONGOS SECOS BAVOSI CHILE XKG;FRUTAS Y VERDURAS;HORTALIZAS
55219;55219;NUEZ MOSCADA E/GRANO MED XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
3572;3572;OREGANO HOJAS CUMANA X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
25548;;PIMIENTA BLANCA E/GRANO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
25549;25549;PIMIENTA NEGRA E/GRANO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
58987;58987;PIMIENTA VERDE E/GRANO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
68807;0;SEMILLA SESAMO NAT.BAVOSI XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
17448;17448;TOMATE DESHIDRATADO BAVOSI XKG;FRUTAS Y VERDURAS;HORTALIZAS
70043;0;COCO EN CUBOS XKG;FRUTAS Y VERDURAS;HORTALIZAS
73098;7791351145368;PAPAYA GLACE VERDE CUBOS X KG;FRUTAS Y VERDURAS;HORTALIZAS
59076;59076;FRUTA ESCURRIDA ALMA XKG;FRUTAS Y VERDURAS;HORTALIZAS
29446;7798021220028;HIERBAS D/CERRO VARIAS X50G;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
73696;7791351136786;MIX DE SEMILLAS XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
70304;0;SEMILLA DE AMAPOLA X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
26529;;SEMILLA DE LINO PEONCITO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
84;7791351137585;SEMILLA LINO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
63068;;SEMILLA QUINOA XKG;FRUTAS Y VERDURAS;HORTALIZAS
67678;;SEMILLA CHIA  X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
63064;;SEMILLA SESAMO INTEGRAL XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
60326;;SEMILLA SESAMO NEGRO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
63103;0;SEMILLA DE ZAPALLO PELADA XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
70305;;SEMILLA DE GIRASOL PELADO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
77585;0;REMOLACHA EN POLVO MELAR XKG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
77128;;TOMATE EN POLVO MELAR X KG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
77587;0;ZAPALLO EN POLVO MELAR XKG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
71886;0;HONGOS BOLETUS PINO X KG;FRUTAS Y VERDURAS;HORTALIZAS
26490;7791351129832;HONGOS SHITAKE PEONCITO 24X25G;FRUTAS Y VERDURAS;HORTALIZAS
56077;56077;ALMENDRAS CARMEL SUPRM 25/27XK;FRUTAS Y VERDURAS;HORTALIZAS
3860;7791273000059;NUEZ MARIPOSA NOGAL BCA X100G;FRUTAS Y VERDURAS;HORTALIZAS
59084;59084;DURAZNOS MEDALL.ELEG.GDE XKG;FRUTAS Y VERDURAS;HORTALIZAS
27065;7798033640098;CIRUELA D´AGEN ELG 110/13 250G;FRUTAS Y VERDURAS;HORTALIZAS
33039;7798033640302;CIRUELA MAZA ELEGIDA X250G;FRUTAS Y VERDURAS;HORTALIZAS
27066;7798033640128;CIRUELA MAZA S/CAROZO 40X250G;FRUTAS Y VERDURAS;HORTALIZAS
59081;;CIRUELA D´AGEN S/CAROZO XKG;FRUTAS Y VERDURAS;HORTALIZAS
33040;7798033640289;PASA UVA MAZA S/SEMILLA X100G;FRUTAS Y VERDURAS;HORTALIZAS
5259;7798033640296;PASA UVA MAZA S/SEMILLA X200G;FRUTAS Y VERDURAS;HORTALIZAS
33041;7798033640197;PASA UVA MAZA C/SEMILLA X200G;FRUTAS Y VERDURAS;HORTALIZAS
59082;59082;NUEZ PULPA ELEGIDA M.BCA X KG.;FRUTAS Y VERDURAS;HORTALIZAS
59080;;PASA UVA SULTANINA S/S JUM.XKG;FRUTAS Y VERDURAS;HORTALIZAS
59083;59083;PULPA DE NUEZ MARIP.DORADA XKG;FRUTAS Y VERDURAS;HORTALIZAS
59078;59078;TOMATES SECOS X KG;FRUTAS Y VERDURAS;HORTALIZAS
68801;0;ALMENDRA RASMILLADA BAVOSI XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
65875;;NUEZ BAVOSI CUARTAS BLANCA XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
68123;68123;JENGIBRE  RAIZ X 1KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
56076;7794520000093;MIX TROPICAL 5HISPANOSX100GR;FRUTAS Y VERDURAS;HORTALIZAS
56074;7794520000062;MIX DEPORTIVO 5HISPANOS X100GR;FRUTAS Y VERDURAS;HORTALIZAS
56075;7794520000086;MIX TRADICIONAL 5HISPANOS 100G;FRUTAS Y VERDURAS;HORTALIZAS
27599;27599;NUEZ MARIPOSA DORADA 20X50GR;FRUTAS Y VERDURAS;HORTALIZAS
23810;7791273000141;PASA UVA CEREZA NOGAL C/S X100;FRUTAS Y VERDURAS;HORTALIZAS
26487;7791351130050;TOMATE SECOS PEONCITO POT X100;FRUTAS Y VERDURAS;HORTALIZAS
6041;7791273000127;PASA UVA NOGAL SULT S/SEM.X100;FRUTAS Y VERDURAS;HORTALIZAS
56921;7798177200073;NUEVO MUNDO MIX FTS SCOS HONEY;FRUTAS Y VERDURAS;HORTALIZAS
56922;7798177200080;NUEVO MUNDO MIX FRTOS ORIENTAL;FRUTAS Y VERDURAS;HORTALIZAS
30902;940000035;CEREZA ISUANI ROJAS BDE X10KG;FRUTAS Y VERDURAS;HORTALIZAS
26498;7791351001060;TOMATE SECOS PEONCITO X100G;FRUTAS Y VERDURAS;HORTALIZAS
27458;7791775000632;NUEZ CHEVALIER MARIPOS 10X250G;FRUTAS Y VERDURAS;HORTALIZAS
50267;;CACAO NOGAL AMARG E/POLVO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
29390;29390;NUEZ S/C NOGAL BCA 1/4 XKG;FRUTAS Y VERDURAS;HORTALIZAS
13758;;ALMENDRAS PEL N-PAREIL X KG;FRUTAS Y VERDURAS;HORTALIZAS
67524;7795010000050;ARANDANO DE MI TIERRA X125G;FRUTAS Y VERDURAS;FRUTAS SUELTAS
70893;661094229052;BROTES ALFALFA AKASHA X.BJA.;FRUTAS Y VERDURAS;VERDURAS
70894;661094229069;BROTES FENOGRECO AKASHA X.BJA.;FRUTAS Y VERDURAS;VERDURAS
70895;0;BROTES SOJA(POROT)AKASHA X.BJA;FRUTAS Y VERDURAS;VERDURAS
68418;;CASCARA DE NARANJA X KG;FRUTAS Y VERDURAS;HORTALIZAS
69535;0;BERRO BROTE NATURAL XUN;FRUTAS Y VERDURAS;VERDURAS
58174;;BRIQUETAS CARBOCOR X3KG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
31116;;ALMENDRA PELADA CARMEL X KG;FRUTAS Y VERDURAS;HORTALIZAS
67327;0;BAJA- ACELGA X MAZO;FRUTAS Y VERDURAS;VERDURAS
65876;65876;CLAVO DE OLOR GRANO BAVOSI XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
57043;7730117001425;FRUTOS SECOS SALADOS BIMBO X21;FRUTAS Y VERDURAS;HORTALIZAS
27469;0;HUEVO CODORNIZ FCO C/ALMEN X1U;FRUTAS Y VERDURAS;HUEVOS
19225;;MANDIOCA PELADA X KG;FRUTAS Y VERDURAS;VERDURAS
6562;;MANDIOCA X KG;FRUTAS Y VERDURAS;VERDURAS
16838;16838;PIMENTON BAVOSI X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
72141;0;PROVENZAL X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
69762;0;SEMILLA DE SESAMO NGA XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
60325;0;PISTACHO X KG;FRUTAS Y VERDURAS;HORTALIZAS
70003;0;CEBOLLITA VERDEO BR.NAT.X MAZO;FRUTAS Y VERDURAS;VERDURAS
69929;0;ACELGA MIS.B/N X MAZO;FRUTAS Y VERDURAS;VERDURAS
69928;0;ACHICORIA BROTE NATURAL X UN.;FRUTAS Y VERDURAS;VERDURAS
72131;0;LECHUGA HOJA ROBLE SALANOVA XU;FRUTAS Y VERDURAS;VERDURAS
73167;0;ALBAHACA MAZO B/N X1U;FRUTAS Y VERDURAS;HORTALIZAS
73102;0;BERENJENA ROJA B/NATURAL XKG;FRUTAS Y VERDURAS;
73707;0;BROTE ALFALFA B/N X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
72667;0;CEDRON BROTE NATURAL X MAZO;FRUTAS Y VERDURAS;VERDURAS
70033;0;ESPINACA X KG BROTE NATURAL;FRUTAS Y VERDURAS;VERDURAS
69505;0;LECHUGA CRESPA ROJA BROTE N;FRUTAS Y VERDURAS;VERDURAS
69504;0;LECHUGA CRESPA VERDE BROTE N;FRUTAS Y VERDURAS;VERDURAS
69503;0;LECHUGA CRESPAMIX BROTENATURAL;FRUTAS Y VERDURAS;VERDURAS
69506;0;LECHUGA MIMOSA BROTE NATURAL;FRUTAS Y VERDURAS;VERDURAS
70112;0;LECHUGA ROMANA B/NAT X MAZO;FRUTAS Y VERDURAS;VERDURAS
73168;0;MENTA MACETA B/N X1U;FRUTAS Y VERDURAS;HORTALIZAS
69595;0;PEREJIL BROTE NATURAL MAZO;FRUTAS Y VERDURAS;31
70797;70797;PROMO LECHUGA+RUCULA BROTE NAT;FRUTAS Y VERDURAS;VERDURAS
73890;0;ROMERO EN BANDEJ BROTE NATURAL;FRUTAS Y VERDURAS;VERDURAS
68886;0;RUCULA X UNIDAD BROTE NATURAL;FRUTAS Y VERDURAS;VERDURAS
73562;0;RUDA BROTE NATURAL X1U;FRUTAS Y VERDURAS;HORTALIZAS
13469;13469;CARBON VEG.B/DE CARTON;FRUTAS Y VERDURAS;FRUTAS SUELTAS
58173;705105175686;CARBON VEGETAL CARBOCOR X 5KG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
6037;;CIRUELA PRESID.X KILO;FRUTAS Y VERDURAS;FRUTAS SUELTAS
69639;0;CIRUELAS DAGEN CUBETEADAS X KG;FRUTAS Y VERDURAS;
775215;0;ARATICU XKG;FRUTAS Y VERDURAS;FRUTAS
77249;77249;CEBOLLÍN COMUN X KG;FRUTAS Y VERDURAS;VERDURAS
6555;;CEBOLLA COMUN OFERTA X KG;FRUTAS Y VERDURAS;VERDURAS
19793;;COCO RALLADO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
65150;7798048721058;SEMILLA LINO DON ELIO X250G;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
6602;;FRUTA GLASEADA ORIETA X KG;FRUTAS Y VERDURAS;HORTALIZAS
76537;0;FRAMBUESA FRESCA X KILO;FRUTAS Y VERDURAS;FRUTAS
74719;724373732787;MANI DEC SPICY ROASTED X220GR;FRUTAS Y VERDURAS;
27470;0;HUEVO CODORNIZ FCO COTUX Nº0;FRUTAS Y VERDURAS;HUEVOS
26423;0;HUEVO CODORNIZ FCO COTUX Nº2;FRUTAS Y VERDURAS;HUEVOS
26424;0;HUEVO CODORNIZ FCO COTUX Nº3;FRUTAS Y VERDURAS;HUEVOS
27468;0;HUEVO CODORNIZ FCO COTUX Nº4;FRUTAS Y VERDURAS;HUEVOS
59491;7798165580019;HUEVO CODORNIZ D/NICOLAS X220G;FRUTAS Y VERDURAS;HUEVOS
59492;7798165580033;HUEVO CODORNIZ D/NICOLAS X2KG;FRUTAS Y VERDURAS;HUEVOS
69654;0;LECHUGA CRESPA BANDEJA;FRUTAS Y VERDURAS;FRUTAS SUELTAS
69534;0;LECHUGA MANTECOSA LISA XUN BN;FRUTAS Y VERDURAS;VERDURAS
69533;0;LECHUGA ARREPOLLADA XUN BN;FRUTAS Y VERDURAS;VERDURAS
52160;52160;NUEZ PELADA PECAN X 100G;FRUTAS Y VERDURAS;HORTALIZAS
67423;0;NUEZ DORADA AMBAR X KG;FRUTAS Y VERDURAS;HORTALIZAS
67422;0;NUEZ MARIPOSA LIGHT BCA CO.XKG;FRUTAS Y VERDURAS;HORTALIZAS
67424;0;NUEZ AMARILLA X KG;FRUTAS Y VERDURAS;HORTALIZAS
69766;0;ARANDANOS ROJOS DESHIDR.XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
69764;0;MOSTAZA AMARILLA EN GRANO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
69765;0;NUECES ENTERAS C/CAROZO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
69153;7798144780829;TOMATE DESEC/AR.GOURM.X100G.;FRUTAS Y VERDURAS;HORTALIZAS
70154;0;PAK CHOI BROTE NATURAL X UNI;FRUTAS Y VERDURAS;VERDURAS
722561;0;PRODUCTO PESABLE PRUEBA;FRUTAS Y VERDURAS;VERDURAS
77248;77248;PAPA BLANCA OFERTA X3KG;FRUTAS Y VERDURAS;VERDURAS
15987;15987;POROTO NEGRO A GRANEL X KILO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
68592;0;SEMILLA CHIA TRIRU. XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
32394;7798051441851;SEMILLA DE BERENJENA FLORENSA;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
74926;0;ALMENDRA PELADA NOMPAREIL XKG;FRUTAS Y VERDURAS;FRUTAS
74921;0;CIRUELA BOMBON SUPER SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
74920;0;CIRUELA PRESID GDE SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
75652;0;FRUTA NEVADA SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
74922;0;MEDALLON DAMASCO GDE SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
74923;0;MEDALLON DURAZNO GDE SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
74925;0;NUEZ PELADA MARIPOSA SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
75653;0;PASAS SULTANINA GDE SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
75654;0;PASAS SULTANINA RUBIA SAMO XKG;FRUTAS Y VERDURAS;FRUTAS
74924;0;PERAS WILLIAMS GDE.SAMOS XKG;FRUTAS Y VERDURAS;FRUTAS
722531;0;TOMATE CHERRY GENERICO X KG;FRUTAS Y VERDURAS;VERDURAS
50808;;BANDEJA VERDURAS EOS XKG;FRUTAS Y VERDURAS;VERDURAS
33798;;ENSALADA PEPINO/TOMATE X KG;FRUTAS Y VERDURAS;VERDURAS
19738;;ENSALADA REPOLLO BCO/MDO X KG;FRUTAS Y VERDURAS;VERDURAS
33765;;ENSALADA TOMATE/CEBOLLA X KG;FRUTAS Y VERDURAS;VERDURAS
6568;;ACELGA X KG;FRUTAS Y VERDURAS;VERDURAS
6576;;ACHICORIA X MAZO;FRUTAS Y VERDURAS;VERDURAS
16692;;AJIE DULCE X KG;FRUTAS Y VERDURAS;VERDURAS
16613;;AJIE PICANTE X KG;FRUTAS Y VERDURAS;VERDURAS
67018;;AJO SOUVENIR GRANDE X2U;FRUTAS Y VERDURAS;VERDURAS
72207;0;AJO TRITURADO X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
6546;;AJO X UNIDAD;FRUTAS Y VERDURAS;VERDURAS
22277;;AKUSAY X KG;FRUTAS Y VERDURAS;VERDURAS
6575;;ALBAHACA X MAZO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
22374;;ALCAUCIL X KG;FRUTAS Y VERDURAS;VERDURAS
17622;;ANANA X KG;FRUTAS Y VERDURAS;FRUTAS
6557;;APIO X KG;FRUTAS Y VERDURAS;VERDURAS
23344;714604462279;ARANDANO FRESCOS X BANDEJA;FRUTAS Y VERDURAS;FRUTAS
27296;;ARATICU X KG;FRUTAS Y VERDURAS;FRUTAS
6518;;BANANA BRASIL X KG;FRUTAS Y VERDURAS;FRUTAS
25372;;BANANA CONGELDA X KG;FRUTAS Y VERDURAS;FRUTAS
6583;;BANANA ECUADOR X KG;FRUTAS Y VERDURAS;FRUTAS
6527;;BATATA X KG;FRUTAS Y VERDURAS;VERDURAS
22004;;BERENJENA BATEADA X KG;FRUTAS Y VERDURAS;VERDURAS
22003;;BERENJENA RAYADA X KG;FRUTAS Y VERDURAS;VERDURAS
6554;;BERENJENA X KG;FRUTAS Y VERDURAS;VERDURAS
71999;0;BOLDO FRESCO BROTE NATURAL XU;FRUTAS Y VERDURAS;VERDURAS
6579;;BROCOLI X KG;FRUTAS Y VERDURAS;VERDURAS
13733;;BROTE ALFALFA X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
57986;;BROTE ARVEJA X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
6593;;BROTE DE SOJA X KG;FRUTAS Y VERDURAS;VERDURAS
57988;;BROTE RABANITO X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
6542;;CALABAZA ANCO XKG;FRUTAS Y VERDURAS;VERDURAS
73734;0;CALABAZA PATTY PAN  XKG;FRUTAS Y VERDURAS;VERDURAS
13734;;CARAMBOLA X KG;FRUTAS Y VERDURAS;FRUTAS
6535;;CEBOLLA COMUN X KG;FRUTAS Y VERDURAS;VERDURAS
13551;;CEBOLLITA DE VERDEO X MAZO;FRUTAS Y VERDURAS;VERDURAS
60470;;CEBOLLITA VERDEO MIX X UNIDAD;FRUTAS Y VERDURAS;VERDURAS
6514;;CEREZA X KG;FRUTAS Y VERDURAS;FRUTAS
6548;;CHAMPIGNON X KG;FRUTAS Y VERDURAS;VERDURAS
57991;;CHAMPIGÑONES FRESCO X KG;FRUTAS Y VERDURAS;VERDURAS
6550;;CHAUCHA X KG;FRUTAS Y VERDURAS;VERDURAS
6560;;CHOCLO X1U;FRUTAS Y VERDURAS;VERDURAS
61196;;CHUCHU X KG;FRUTAS Y VERDURAS;VERDURAS
16691;;CIBOULLETTE X MAZO;FRUTAS Y VERDURAS;VERDURAS
17293;;CILANTRO XKG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
6565;;CIRUELA BLANCA KG;FRUTAS Y VERDURAS;FRUTAS
53595;;CIRUELA GOTITAS X KG;FRUTAS Y VERDURAS;FRUTAS
6533;;CIRUELA NEGRA XKG;FRUTAS Y VERDURAS;FRUTAS
53594;;CIRUELA ROJA X KG;FRUTAS Y VERDURAS;FRUTAS
58506;;COCO X KG;FRUTAS Y VERDURAS;FRUTAS
6543;;COLIFLOR X KG;FRUTAS Y VERDURAS;VERDURAS
6598;;DAMASCO X KG;FRUTAS Y VERDURAS;FRUTAS
53596;;DURAZNO BLANCO X KG;FRUTAS Y VERDURAS;FRUTAS
13766;;DURAZNO SECOS X KG;FRUTAS Y VERDURAS;HORTALIZAS
6541;;DURAZNO X KG;FRUTAS Y VERDURAS;FRUTAS
17353;;ECHALOTTE X BOLSITA;FRUTAS Y VERDURAS;VERDURAS
17351;;ENDIVIA XKG;FRUTAS Y VERDURAS;VERDURAS
22275;;ENELDO X MAZO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
13740;;ESPARRAGO X KG;FRUTAS Y VERDURAS;VERDURAS
6574;;ESPINACA X KG;FRUTAS Y VERDURAS;VERDURAS
73999;0;GRANADAS X KG;FRUTAS Y VERDURAS;FRUTAS
13743;;GUAYABA X KG;FRUTAS Y VERDURAS;VERDURAS
67017;0;HIGO X KG;FRUTAS Y VERDURAS;FRUTAS
6582;;HINOJO X KG;FRUTAS Y VERDURAS;VERDURAS
13744;;HONGOS X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
71471;0;HUEVO EOS B1 BLANCO MAPLE X30U;FRUTAS Y VERDURAS;HUEVOS
62078;62078;HUEVO EOS B2 BLANCO MAPLE X30U;FRUTAS Y VERDURAS;HUEVOS
66268;66268;HUEVO EOS B3 BLANCO MAPLE X30U;FRUTAS Y VERDURAS;HUEVOS
62079;62079;HUEVO EOS B4 BLANCO MAPLE X30;FRUTAS Y VERDURAS;HUEVOS
25374;;HUEVO EOS BLANCO ESTUCHE X6U;FRUTAS Y VERDURAS;HUEVOS
69437;0;HUEVO EOS C2 COLOR MAPLE X30U;FRUTAS Y VERDURAS;HUEVOS
24090;;HUEVO EOS CASERO MAPLE X30U;FRUTAS Y VERDURAS;HUEVOS
78255;0;HUEVO EOS COLOR ESTUCHE X12U;FRUTAS Y VERDURAS;HUEVOS
25375;;HUEVO EOS COLOR ESTUCHE X6U;FRUTAS Y VERDURAS;HUEVOS
13554;;JENGIBRE X KG;FRUTAS Y VERDURAS;VERDURAS
6559;;KIWI X KG;FRUTAS Y VERDURAS;FRUTAS
57099;;LAUREL X MAZO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
17359;;LECHUGA ESCAROLA X KG;FRUTAS Y VERDURAS;VERDURAS
16936;;LECHUGA MANTECOSA X KG;FRUTAS Y VERDURAS;VERDURAS
53598;;LECHUGA MORADA X KG;FRUTAS Y VERDURAS;VERDURAS
6528;;LECHUGA QUINTERA X KG;FRUTAS Y VERDURAS;VERDURAS
6558;;LECHUGA REPOLLADA X KG;FRUTAS Y VERDURAS;VERDURAS
67463;;LENTEJA X BANDEJA;FRUTAS Y VERDURAS;VERDURAS
13556;;LIMA X KG;FRUTAS Y VERDURAS;FRUTAS
6596;;LIMON CAIPIRIÑA X KG;FRUTAS Y VERDURAS;FRUTAS
6589;;LIMON COMUN X KG;FRUTAS Y VERDURAS;FRUTAS
6585;;MAMON X KG;FRUTAS Y VERDURAS;FRUTAS
6563;;MANDARINA COMUN X KG;FRUTAS Y VERDURAS;FRUTAS
6517;;MANDARINA INJERTADA X KG;FRUTAS Y VERDURAS;
59737;;MANDIOCA NUEVA PELADA XKG;FRUTAS Y VERDURAS;VERDURAS
6592;;MANGO X KG;FRUTAS Y VERDURAS;FRUTAS
73542;0;MANI C/CASCARA X KG;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
57994;;MANI PELADO X KG;FRUTAS Y VERDURAS;HORTALIZAS
22071;;MANZANA ROJA SELECCION X KG;FRUTAS Y VERDURAS;FRUTAS
8812;;MANZANA VERDE SELECCION XKG;FRUTAS Y VERDURAS;FRUTAS
6584;;MARACUYA X KG;FRUTAS Y VERDURAS;FRUTAS
53599;;MELON AMARILLO X KG;FRUTAS Y VERDURAS;FRUTAS
6549;;MELON ROCIO X KG;FRUTAS Y VERDURAS;FRUTAS
73740;0;MELON XKG;FRUTAS Y VERDURAS;FRUTAS
6587;;MENTA X MAZO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
55477;;MORRON X BANDEJA EOS;FRUTAS Y VERDURAS;VERDURAS
13749;;NABO X KG;FRUTAS Y VERDURAS;VERDURAS
13750;;NARANJA DE JUGO XKG;FRUTAS Y VERDURAS;FRUTAS
58771;;NARANJA JUGO OFERTA X KG;FRUTAS Y VERDURAS;FRUTAS
21540;;NARANJA OMBLIGO X KG;FRUTAS Y VERDURAS;FRUTAS
13563;;OREGANO X MAZO;FRUTAS Y VERDURAS;LEGUMBRES, GRANOS, SEMILLAS
67199;;PAPA BLANCA PROCESADA XKG;FRUTAS Y VERDURAS;FRUTAS SUELTAS
13752;;PAPA BLANCA X KG;FRUTAS Y VERDURAS;VERDURAS
6525;;PAPA NEGRA X KG;FRUTAS Y VERDURAS;VERDURAS
